id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
288474,1962,Antioquia,SEGOVIA,Asalto,Bandolerismo,Bandolerismo Liberal,5
288475,1962,Huila,TESALIA,Desconocida,Bandolerismo,No Identificado,5
288476,1962,Caldas,SUP?A,Desconocida,Bandolerismo,No Identificado,6
288477,1962,Valle del Cauca,CAICEDONIA,Sicariato,Bandolerismo,Bandolerismo Liberal,6
288478,1962,Valle del Cauca,DAGUA,Desconocida,Bandolerismo,Bandolerismo Liberal,4
288479,1962,QUINDIO,QUIMBAYA,Asalto,Bandolerismo,No Identificado,19
288480,1962,Antioquia,EL CARMEN DE VIBORAL,Asalto,Bandolerismo,No Identificado,4
288481,1962,QUINDIO,G�NOVA,Asalto,Bandolerismo,Bandolerismo Conservador,7
288482,1962,Valle del Cauca,SEVILLA,Asalto,Bandolerismo,No Identificado,10
288483,1962,Tolima,ALVARADO,Desconocida,Bandolerismo,Bandolerismo Revolucionario,5
288484,1962,Tolima,ALVARADO,Desconocida,Bandolerismo,Bandolerismo Revolucionario,5
288485,1962,SIN INFORMACION,SIN INFORMACION,Desconocida,Bandolerismo,Bandolerismo Revolucionario,6
288486,1963,Tolima,L?BANO,Asalto,Bandolerismo,Bandolerismo Revolucionario,4
288487,1963,Tolima,CHAPARRAL,Asalto,Bandolerismo,No identificado,4
288488,1963,QUINDIO,G�NOVA,Asalto,Bandolerismo,No identificado,4
288489,1963,QUINDIO,G�NOVA,Desconocida,Bandolerismo,Bandolerismo Liberal,5
288490,1963,Valle del Cauca,GUADALAJARA DE BUGA,Asalto,Bandolerismo,No identificado,4
288491,1963,Tolima,COELLO,Asalto,Bandolerismo,Bandolerismo Revolucionario,4
288492,1963,Tolima,COELLO,Asalto,Bandolerismo,Bandolerismo Revolucionario,4
288493,1963,Tolima,COELLO,Asalto,Bandolerismo,Bandolerismo Revolucionario,5
288494,1963,Cundinamarca,CHAGUAN?,Desconocida,Bandolerismo,Bandolerismo Revolucionario,7
288495,1963,Cundinamarca,CHAGUAN?,Desconocida,Bandolerismo,Bandolerismo Revolucionario,7
288496,1963,QUINDIO,G�NOVA,Desconocida,Bandolerismo,Bandolerismo Liberal,30
288497,1963,QUINDIO,G�NOVA,Desconocida,Bandolerismo,No identificado,30
288498,1963,Tolima,ARMERO GUAYABAL,Desconocida,Bandolerismo,Bandolerismo Revolucionario,7
288499,1963,QUINDIO,G�NOVA,Desconocida,Bandolerismo,Bandolerismo Liberal,6
288500,1963,QUINDIO,G�NOVA,Desconocida,Bandolerismo,Bandolerismo Liberal,4
288501,1963,QUINDIO,G�NOVA,Ruta,Bandolerismo,Bandolerismo Liberal,10
288502,1963,Tolima,HONDA,Asalto,Bandolerismo,Bandolerismo Revolucionario,4
288503,1963,Caldas,MARULANDA,Interceptaci�n,Bandolerismo,Bandolerismo Revolucionario,39
288504,1963,Caldas,VICTORIA,Desconocida,Bandolerismo,Bandolerismo Revolucionario,27
288505,1963,Santander,GUAVAT?,Asalto,Bandolerismo,No identificado,4
288506,1963,Tolima,L?BANO,Desconocida,Bandolerismo,Bandolerismo Revolucionario,5
288507,1963,SIN INFORMACION,SIN INFORMACION,Desconocida,Bandolerismo,Bandolerismo Revolucionario,19
288508,1963,SIN INFORMACION,SIN INFORMACION,Desconocida,Bandolerismo,Bandolerismo Revolucionario,4
288509,1963,Tolima,ATACO,Interceptaci�n,Bandolerismo,No identificado,24
288510,1964,Huila,TELLO,Ruta,Bandolerismo,No identificado,5
288511,1964,Boyacá,CHIQUINQUIR?,Ataque Indiscriminado,Grupo Armado No Identificado,No aplica,6
288512,1964,Santander,BARBOSA,Interceptaci�n,Bandolerismo,No identificado,16
288513,1964,Tolima,SIN INFORMACION,Sicariato,Bandolerismo,No identificado,5
288514,1964,Boyacá,G�IC?N,Desconocida,Bandolerismo,No identificado,5
288515,1964,QUINDIO,G�NOVA,Asalto,Bandolerismo,Bandolerismo Revolucionario,4
288518,1964,Antioquia,PUERTO TRIUNFO,Asalto,Bandolerismo,No identificado,4
288519,1964,QUINDIO,CIRCASIA,Ruta,Bandolerismo,No identificado,11
288520,1965,Antioquia,COCORN?,Asalto,Bandolerismo,No Identificado,6
288521,1965,Antioquia,COCORN?,Retenci�n/Ejecuci�n,Bandolerismo,No Identificado,6
288522,1965,Valle del Cauca,LA CUMBRE,Asalto,Bandolerismo,Otro,5
288524,1965,Santander,RIONEGRO,Desconocida,Guerrilla,ELN,4
288525,1965,Huila,PALERMO,Desconocida,Bandolerismo,Bandolerismo Revolucionario,5
288526,1965,Cauca,P?EZ,Desconocida,Guerrilla,Guerrilla Comunista,4
288527,1965,SIN INFORMACION,SIN INFORMACION,Asalto,Guerrilla,Guerrilla Comunista,7
288528,1965,Santander,CIMITARRA,Asalto,Bandolerismo,No Identificado,4
288529,1965,Cauca,INZ?,Incursi�n,Guerrilla,FARC,17
288530,1965,Huila,SIN INFORMACION,Ruta,Bandolerismo,Bandolerismo Revolucionario,5
288531,1965,Caquetá,SAN VICENTE DEL CAGU?N,Desconocida,Bandolerismo,No Identificado,6
288532,1965,Antioquia,GRANADA,Ruta,Bandolerismo,No Identificado,4
288534,1965,Tolima,PLANADAS,Asalto,Guerrilla,FARC,5
288535,1965,Cundinamarca,PAIME,Desconocida,Bandolerismo,No Identificado,4
288536,1965,Tolima,ICONONZO,Asalto,Bandolerismo,Bandolerismo Revolucionario,4
288538,1965,Tolima,RIOBLANCO,Asalto,Bandolerismo,Bandolerismo Liberal,4
288540,1965,Caquetá,SAN JOS� DEL FRAGUA,Desconocida,Guerrilla,FARC,7
288541,1965,Caquetá,SAN JOS� DEL FRAGUA,Desconocida,Guerrilla,FARC,7
288542,1965,Cesar,VALLEDUPAR,Retenci�n/Ejecuci�n,Guerrilla,ELN,4
288543,1965,Huila,SIN INFORMACION,Ruta,Bandolerismo,No Identificado,12
288544,1965,Huila,ALGECIRAS,Desconocida,Bandolerismo,No Identificado,12
288545,1966,Valle del Cauca,SIN INFORMACION,Asalto,Bandolerismo,No identificado,4
288546,1966,Tolima,PLANADAS,Ruta,Guerrilla,FARC,7
288547,1967,Santander,JES?S MAR?A,Desconocida,Agente del Estado,Polic�a Nacional,6
288548,1968,Santander,LEBRIJA,Otra �Cu�l?,Guerrilla,ELN,8
288549,1968,Huila,ALGECIRAS,Retenci�n/Ejecuci�n,Guerrilla,FARC,12
288550,1968,Santander,CIMITARRA,Desconocida,Grupo Armado No Identificado,No aplica,4
288551,1969,Tolima,PLANADAS,Ruta,Guerrilla,FARC,5
288552,1969,Cesar,R?O DE ORO,Desconocida,Agente del Estado,Ej�rcito Nacional,5
288553,1969,Huila,COLOMBIA,Desconocida,Guerrilla,FARC,4
288554,1969,Chocó,BAJO BAUD?,Desconocida,Agente del Estado,Polic�a Nacional,6
288555,1970,Norte de Santander,VILLA CARO,Desconocida,Grupo Armado No Identificado,No aplica,4
288556,1970,Boyacá,CHIQUINQUIR?,Asalto,Grupo Armado No Identificado,No aplica,4
288557,1970,Meta,PUERTO GAIT?N,Desconocida,Grupo Posdesmovilización,,6
288558,1970,Norte de Santander,C?CUTA,Asalto,Grupo Armado No Identificado,No aplica,5
288559,1970,Meta,SIN INFORMACION,Interceptaci�n,Grupo Armado No Identificado,No aplica,4
288560,1970,Cesar,SIN INFORMACION,Asalto,Grupo Armado No Identificado,No aplica,7
288561,1970,Tolima,SIN INFORMACION,Asalto,Grupo Armado No Identificado,No aplica,4
288562,1970,Boyacá,SAN PABLO DE BORBUR,Desconocida,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,4
288563,1970,Boyacá,SAN PABLO DE BORBUR,Desconocida,Grupo Posdesmovilización,,6
288564,1971,Santander,SAN VICENTE DE CHUCUR?,Desconocida,Guerrilla,ELN,4
288565,1972,Córdoba,VALENCIA,Asalto,Grupo Armado No Identificado,No aplica,4
288566,1972,Tolima,ORTEGA,Asalto,Grupo Armado No Identificado,No aplica,4
288567,1974,Cundinamarca,YACOP?,Interceptaci�n,Guerrilla,No Identificada,5
288568,1975,La Guajira,SAN JUAN DEL Cesar,Desconocida,Grupo Armado No Identificado,No aplica,11
288569,1976,Boyacá,PUERTO Boyacá,Asalto,Grupo Armado No Identificado,No aplica,4
288570,1976,Cundinamarca,PUERTO SALGAR,Incursi�n,Guerrilla,FARC,4
288571,1977,Antioquia,CHIGOROD?,Ruta,Guerrilla,FARC,5
288572,1977,Santander,MATANZA,Ret�n,Guerrilla,ELN,4
288573,1977,Santander,CIMITARRA,Asalto,Guerrilla,FARC,4
288575,1978,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
288577,1978,Boyacá,PUERTO Boyacá,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
288579,1978,Antioquia,CHIGOROD?,Desconocida,Guerrilla,FARC,4
288580,1978,Santander,CIMITARRA,Asalto,Guerrilla,ELN,5
288581,1978,SIN INFORMACION,SIN INFORMACION,Desconocida,Agente del Estado,No Identificado,4
288582,1978,Antioquia,TURBO,Asalto,Guerrilla,FARC,4
288583,1978,Santander,CIMITARRA,Incursi�n,Guerrilla,FARC,4
288584,1978,Antioquia,PUERTO BERR?O,Ruta,Guerrilla,FARC,9
288586,1978,Santander,CIMITARRA,Ruta,Guerrilla,FARC,12
288587,1978,Antioquia,CHIGOROD?,Ruta,Guerrilla,FARC,11
288588,1978,Cundinamarca,CAPARRAP?,Ataque Indiscriminado,Guerrilla,FARC,5
288589,1978,Santander,CIMITARRA,Asalto,Guerrilla,FARC,5
288591,1979,Santander,CIMITARRA,Reuni�n P�blica,Guerrilla,FARC,15
288592,1979,Boyacá,PUERTO Boyacá,Retenci�n/Ejecuci�n,Guerrilla,FARC,4
288593,1979,Santander,CIMITARRA,Asalto,Guerrilla,FARC,4
288594,1979,Santander,LA PAZ,Reuni�n P�blica,Guerrilla,FARC,4
288595,1979,Cesar,LA PAZ,Asalto,Grupo Armado No Identificado,No aplica,6
288596,1979,La Guajira,DIBULLA,Interceptaci�n,Grupo Armado No Identificado,No aplica,5
288597,1979,Meta,VISTAHERMOSA,Asalto,Guerrilla,FARC,7
288598,1980,Meta,SAN JUAN DE ARAMA,Asalto,Guerrilla,FARC,4
288599,1980,Chocó,BAGAD?,Ataque Indiscriminado,Agente del Estado,Polic�a Nacional,5
288600,1980,Caquetá,PUERTO RICO,Retenci�n/Ejecuci�n,Guerrilla,FARC,7
288601,1980,Arauca,TAME,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
288602,1980,Córdoba,MONTER?A,Asalto,Guerrilla,EPL,7
288603,1981,Santander,CIMITARRA,Desconocida,Guerrilla,FARC,5
288604,1981,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Guerrilla,FARC,4
288605,1981,Santander,CIMITARRA,Asalto,Guerrilla,FARC,4
288606,1981,Santander,BUCARAMANGA,Ataque Indiscriminado,Agente del Estado,Polic�a Nacional,4
288607,1981,Risaralda,PEREIRA,Desconocida,Grupo Paramilitar,Otro,7
288608,1981,Meta,MESETAS,Asalto,Guerrilla,FARC,4
288609,1981,Casanare,TRINIDAD,Ruta,Guerrilla,FARC,5
288610,1981,Cauca,Santander DE QUILICHAO,Asalto,Guerrilla,FARC,7
288611,1981,Norte de Santander,LA PLAYA,Asalto,Agente del Estado,Ej�rcito Nacional,7
288612,1981,Santander,GUADALUPE,Ruta,Guerrilla,FARC,10
288613,1981,Cauca,JAMBAL?,Desconocida,Grupo Paramilitar,No Identificado,4
288614,1981,Caquetá,EL DONCELLO,Retenci�n/Ejecuci�n,Agente del Estado,Ej�rcito Nacional,4
288615,1981,Caquetá,BEL�N DE LOS ANDAQU?ES,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
288616,1981,Antioquia,SIN INFORMACION,Desconocida,Guerrilla,FARC,4
288617,1981,Antioquia,MUTAT?,Desconocida,Guerrilla,FARC,4
288618,1981,Boyacá,PUERTO Boyacá,Asalto,Guerrilla,FARC,5
288619,1981,Antioquia,CaucaSIA,Asalto,Guerrilla,ELN,6
288620,1981,Antioquia,SONS?N,Reuni�n P�blica,Guerrilla,FARC,8
288621,1981,Boyacá,PUERTO Boyacá,Atentado,Agente del Estado,Ej�rcito Nacional,4
288622,1981,Santander,CIMITARRA,Desconocida,Guerrilla,FARC,4
288623,1981,Caquetá,SOLITA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
288624,1981,Santander,SANTA HELENA DEL OP?N,Ruta,Guerrilla,FARC,12
288625,1982,Bolívar,SAN PABLO,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
288626,1982,Córdoba,MONTER?A,Asalto,Guerrilla,FARC,7
288627,1982,Cauca,CALDONO,Asalto,Agente del Estado,Ej�rcito Nacional,4
288628,1982,Antioquia,VALDIVIA,Asalto,Agente del Estado,Ej�rcito Nacional,5
288629,1982,Cundinamarca,YACOP?,Falso Positivo,Agente del Estado,Ej�rcito Nacional,6
288630,1982,Santander,SANTA HELENA DEL OP?N,Desconocida,Grupo Paramilitar,No Identificado,4
288631,1982,Boyacá,PUERTO Boyacá,Desconocida,Agente del Estado,Ej�rcito Nacional,9
288632,1982,Boyacá,PUERTO Boyacá,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,14
288633,1982,Boyacá,PUERTO Boyacá,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,9
288634,1982,Santander,Bolívar,Desconocida,Guerrilla,FARC,5
288635,1982,Antioquia,REMEDIOS,Falso Positivo,Agente del Estado,Ej�rcito Nacional,8
288637,1982,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),9
288638,1982,Antioquia,AMALFI,Incursi�n,Grupo Paramilitar,Otro,8
288639,1982,Antioquia,NECH?,Asalto,Grupo Paramilitar,No Identificado,4
288640,1982,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,Muerte a Secuestradores (MAS),6
288641,1982,Antioquia,COCORN?,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288642,1982,Antioquia,PUERTO BERR?O,Desconocida,Grupo Paramilitar,Muerte a Secuestradores (MAS),4
288643,1982,Antioquia,PUERTO NARE,Incursi�n,Agente del Estado,Ej�rcito Nacional,7
288644,1982,Cauca,JAMBAL?,Desconocida,Guerrilla,FARC,5
288645,1982,Santander,Bolívar,Ataque Indiscriminado,Agente del Estado,Ej�rcito Nacional,4
288646,1982,Antioquia,TURBO,Desconocida,Guerrilla,EPL,4
288647,1982,Antioquia,SAN JUAN DE URAB?,Desconocida,Guerrilla,FARC,4
288648,1982,Cauca,JAMBAL?,Retenci�n/Ejecuci�n,Guerrilla,FARC,5
288649,1983,Santander,SANTA HELENA DEL OP?N,Asalto,Agente del Estado,Ej�rcito Nacional,5
288650,1983,Antioquia,PUERTO BERR?O,Desconocida,Grupo Paramilitar,No Identificado,4
288651,1983,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,No Identificado,4
288654,1983,Santander,SABANA DE TORRES,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,11
288655,1983,Guaviare,CALAMAR,Falso Positivo,Agente del Estado,Ej�rcito Nacional,7
288656,1983,Cauca,CALOTO,Incursi�n,Guerrilla,FARC,4
288657,1983,Antioquia,SANTA F� DE Antioquia,Desconocida,Grupo Armado No Identificado,No aplica,6
288658,1983,Antioquia,PUERTO BERR?O,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
288659,1983,Boyacá,OTANCHE,Desconocida,Guerrilla,FARC,4
288660,1983,Antioquia,MEDELL?N,Desconocida,Grupo Paramilitar,Otro,5
288661,1983,Córdoba,VALENCIA,Desconocida,Grupo Paramilitar,No Identificado,4
288662,1983,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288663,1983,Santander,CIMITARRA,Asalto,Grupo Paramilitar,No Identificado,6
288664,1983,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),4
288665,1983,Santander,CIMITARRA,Asalto,Grupo Paramilitar,Muerte a Secuestradores (MAS),9
288666,1983,Antioquia,PUERTO BERR?O,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,5
288667,1983,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288668,1983,Antioquia,PUERTO TRIUNFO,Desconocida,Agente del Estado,Polic�a Nacional,5
288669,1983,Santander,CIMITARRA,Incursi�n,Grupo Paramilitar,No Identificado,5
288671,1983,Boyacá,PUERTO Boyacá,Asalto,Grupo Paramilitar,No Identificado,9
288673,1983,Boyacá,OTANCHE,Reuni�n P�blica,Grupo Armado No Dirimido,,7
288674,1983,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288676,1983,Santander,CIMITARRA,Incursi�n,Agente del Estado - Grupo Paramilitar,,4
288677,1983,Antioquia,PUERTO BERR?O,Desconocida,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288678,1983,Antioquia,SABANETA,Desconocida,Grupo Paramilitar,Otro,5
288679,1983,Antioquia,SANTO DOMINGO,Desconocida,Grupo Armado No Identificado,No aplica,4
288680,1983,Antioquia,PUERTO BERR?O,Desconocida,Grupo Paramilitar,Muerte a Secuestradores (MAS),12
288681,1983,Santander,CIMITARRA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,12
288683,1983,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,Otro,8
288684,1983,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,Otro,8
288686,1983,Antioquia,MUTAT?,Asalto,Guerrilla,No Identificada,4
288688,1983,Santander,CIMITARRA,Falso Positivo,Agente del Estado - Grupo Paramilitar,,16
288689,1983,Antioquia,APARTAD?,Asalto,Grupo Paramilitar,No Identificado,4
288690,1983,Cesar,AGUST?N CODAZZI,Desconocida,Grupo Paramilitar,No Identificado,4
288691,1983,Antioquia,PUERTO TRIUNFO,Desconocida,Agente del Estado,Polic�a Nacional,4
288692,1983,Boyacá,PUERTO Boyacá,Reuni�n P�blica,Guerrilla,FARC,6
288693,1983,Santander,CIMITARRA,Ruta,Grupo Paramilitar,No Identificado,7
288694,1983,Cauca,SILVIA,Asalto,Guerrilla,FARC,4
288695,1983,Antioquia,PUERTO BERR?O,Asalto,Grupo Paramilitar,No Identificado,4
288696,1984,Santander,RIONEGRO,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
288697,1984,Antioquia,PUERTO NARE,Asalto,Guerrilla,FARC,4
288698,1984,Santander,CIMITARRA,Asalto,Agente del Estado - Grupo Paramilitar,,8
288699,1984,Santander,CIMITARRA,Asalto,Agente del Estado - Grupo Paramilitar,,4
288700,1984,Antioquia,VALDIVIA,Asalto,Grupo Paramilitar,No Identificado,4
288701,1984,Boyacá,PUERTO Boyacá,Asalto,Agente del Estado - Grupo Paramilitar,,4
288703,1984,Santander,CIMITARRA,Desconocida,Grupo Paramilitar,Muerte a Secuestradores (MAS),4
288704,1984,Antioquia,BURITIC?,Ret�n,Agente del Estado,Ej�rcito Nacional,4
288705,1984,Santander,CIMITARRA,Ruta,Guerrilla,FARC,11
288706,1984,Santander,LAND?ZURI,Asalto,Grupo Paramilitar,No Identificado,5
288707,1984,Valle del Cauca,FLORIDA,Incursi�n,Guerrilla,FARC,4
288708,1984,Caldas,Risaralda,Asalto,Grupo Armado No Identificado,No aplica,4
288709,1984,Norte de Santander,?BREGO,Interceptaci�n,Desconocido,No aplica,6
288710,1984,Córdoba,SAHAG?N,Asalto,Guerrilla,EPL,4
288711,1984,Santander,SABANA DE TORRES,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,4
288712,1984,Antioquia,TURBO,Ruta,Grupo Paramilitar,No Identificado,8
288713,1984,Cauca,CORINTO,Falso Positivo,Agente del Estado,Ej�rcito Nacional,5
288714,1984,Antioquia,TURBO,Incursi�n,Grupo Armado No Identificado,Presencia GAO sin Atribuci�n,9
288715,1984,Caldas,LA DORADA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
288716,1984,Antioquia,VALDIVIA,Desconocida,Guerrilla,FARC,4
288717,1984,Magdalena,ZAPAY?N,Asalto,Grupo Armado No Identificado,No aplica,4
288718,1984,Antioquia,APARTAD?,Incursi�n,Grupo Paramilitar,No Identificado,6
288719,1984,Antioquia,PUERTO TRIUNFO,Incursi�n,Guerrilla,FARC,4
288720,1984,Boyacá,PUERTO Boyacá,Desconocida,Grupo Paramilitar,No Identificado,8
288721,1984,Arauca,ARAUQUITA,Desconocida,Guerrilla,No Identificada,4
288722,1984,Antioquia,PUERTO BERR?O,Interceptaci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288723,1984,Santander,SAN VICENTE DE CHUCUR?,Asalto,Grupo Paramilitar,Muerte a Secuestradores (MAS),9
288724,1984,Antioquia,EL BAGRE,Incursi�n,Guerrilla,No Identificada,4
288725,1984,Cauca,P?EZ,Desconocida,Guerrilla,FARC,4
288726,1984,Huila,PITALITO,Asalto,Guerrilla,ELN,4
288727,1984,Meta,SAN MART?N,Incursi�n,Agente del Estado,Ej�rcito Nacional - Polic�a Nacional,4
288728,1984,Santander,FLORI?N,Ret�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),5
288729,1984,Cesar,BECERRIL,Interceptaci�n,Guerrilla,FARC,4
288730,1984,Cesar,LA JAGUA DE IBIRICO,Asalto,Grupo Armado No Identificado,No aplica,6
288731,1984,Cesar,LA JAGUA DE IBIRICO,Ataque Indiscriminado,Guerrilla,No Identificada,4
288732,1984,Bolívar,BARRANCO DE LOBA,Asalto,Grupo Armado No Identificado,No aplica,7
288733,1984,Antioquia,TURBO,Asalto,Grupo Paramilitar,No Identificado,7
288734,1984,Santander,CIMITARRA,Asalto,Grupo Paramilitar,No Identificado,7
288735,1985,Santander,RIONEGRO,Asalto,Agente del Estado,Ej�rcito Nacional,5
288736,1985,Bolívar,SAN PABLO,Incursi�n,Guerrilla,No Identificada,6
288737,1985,Antioquia,EL BAGRE,Ataque Indiscriminado,Agente del Estado,Polic�a Nacional,5
288738,1985,Cauca,CORINTO,Asalto,Agente del Estado,Ej�rcito Nacional,5
288739,1985,Córdoba,TIERRALTA,Retenci�n/Ejecuci�n,Grupo Armado No Identificado,No aplica,4
288740,1986,Santander,CIMITARRA,Incursi�n,Grupo Paramilitar,No Identificado,4
288741,1985,Santander,CIMITARRA,Ruta,Guerrilla,FARC,4
288742,1985,Arauca,FORTUL,Asalto,Grupo Paramilitar,Muerte a Secuestradores (MAS),4
288743,1985,Santander,JES?S MAR?A,Ruta,Grupo Armado No Identificado,No aplica,6
288744,1985,Norte de Santander,TEORAMA,Asalto,Agente del Estado - Grupo Paramilitar,,5
288745,1985,Cauca,INZ?,Desconocida,Grupo Armado No Identificado,No aplica,4
288746,1985,Cauca,Bolívar,Desconocida,Agente del Estado,Polic�a Nacional,4
288747,1985,Antioquia,ITUANGO,Retenci�n/Ejecuci�n,Guerrilla,No Identificada,4
288748,1985,Boyacá,PUERTO Boyacá,Retenci�n/Ejecuci�n,Grupo Paramilitar,Autodefensas Campesinas del Magdalena Medio,4
288750,1985,Antioquia,CA�ASGORDAS,Asalto,Desconocido,No aplica,4
288751,1985,Putumayo,PUERTO AS?S,Asalto,Guerrilla,No Identificada,5
288752,1985,Santander,GUAVAT?,Retenci�n/Ejecuci�n,Grupo Armado No Dirimido,,4
288753,1985,Antioquia,TARAZ?,Interceptaci�n,Desconocido,No aplica,4
288755,1985,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Grupo Paramilitar,No Identificado,7
288756,1985,Santander,BARRANCABERMEJA,Retenci�n/Ejecuci�n,Grupo Paramilitar,Muerte a Secuestradores (MAS),8
288757,1985,Santander,BARRANCABERMEJA,Asalto,Grupo Paramilitar,Muerte a Secuestradores (MAS),7
288758,1985,Cesar,AGUACHICA,Desconocida,Grupo Paramilitar,No Identificado,5
288759,1985,Huila,ALGECIRAS,Falso Positivo,Agente del Estado,Ej�rcito Nacional,4
288761,1985,Cauca,SIN INFORMACION,Interceptaci�n,Guerrilla,FARC,7
288762,1985,Magdalena,SANTA MARTA,Ataque Indiscriminado,Grupo Paramilitar,No Identificado,8
288763,1985,"Bogotá D.C.","Bogotá D.C.",Persecuci�n,Agente del Estado,Polic�a Nacional,11
288765,1985,Huila,PALESTINA,Asalto,Guerrilla,ELN,4
288766,1985,Antioquia,TURBO,Ataque Indiscriminado,Guerrilla,No Identificada,8
288767,1985,Cauca,TORIB?O,Desconocida,Guerrilla,FARC,5
288768,1985,Magdalena,CI�NAGA,Desconocida,Grupo Paramilitar,No Identificado,7
288769,1985,Casanare,PAZ DE ARIPORO,Desconocida,Guerrilla,FARC,4
288770,1985,Cesar,VALLEDUPAR,Ataque Indiscriminado,Guerrilla,FARC,4
288771,1985,Antioquia,APARTAD?,Asalto,Grupo Armado No Identificado,No aplica,11
288772,1985,Norte de Santander,CONVENCI?N,Asalto,Guerrilla,FARC,4
288773,1985,Meta,ACAC?AS,Asalto,Guerrilla,No Identificada,4
288774,1985,Antioquia,TURBO,Asalto,Grupo Armado No Identificado,No aplica,5
288775,1985,Antioquia,TURBO,Atentado,Grupo Paramilitar,No Identificado,4
288776,1985,Cauca,TORIB?O,Retenci�n/Ejecuci�n,Guerrilla,Disidencia FARC,126
288777,1985,Antioquia,MEDELL?N,Asalto,Agente del Estado,Ej�rcito Nacional,13
