IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,COD_DANE_MUN,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
371669,,18,9,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371670,,19,9,2007,70235,MORROSQUILLO Y SABANAS DE SUCRE,SUCRE,GALERAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371671,CR040065,19,9,2007,27615,ATRATO,CHOC?,RIOSUCIO,Retenci¢n/Ejecuci¢n,Arma Corto Punzante,Grupo Posdesmovilizaci¢n,Urabe§os/Autodefensas Gaitanistas de Colombia/?guilas Negras/Clan ?suga,0,0,0,0,0,0,0,0,0,,,1,Publicado
371672,,20,9,2007,66594,EJE CAFETERO,RISARALDA,QUINCH?A,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371673,,20,9,2007,15580,ALTIPLANO CUNDIBOYACENSE,BOYAC?,QU?PAMA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371674,,21,9,2007,5756,ORIENTE ANTIOQUE•O,ANTIOQUIA,SONS?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371675,,21,9,2007,50568,ALTILLANURA,META,PUERTO GAIT?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371677,,27,9,2007,66687,EJE CAFETERO,RISARALDA,SANTUARIO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371678,,28,9,2007,27495,LITORAL PACIFICO,CHOC?,NUQU?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371679,,30,9,2007,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371680,,1,10,2007,73504,SUR DEL TOLIMA,TOLIMA,ORTEGA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371681,,1,10,2007,95200,ARIARI GUAYABERO,GUAVIARE,MIRAFLORES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371682,,1,10,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371683,,5,10,2007,5756,ORIENTE ANTIOQUE•O,ANTIOQUIA,SONS?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371684,,7,10,2007,50325,ALTILLANURA,META,MAPIRIP?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371685,,7,10,2007,50325,ALTILLANURA,META,MAPIRIP?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371686,,10,10,2007,13212,MONTES DE MARIA,BOL?VAR,C?RDOBA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371687,,10,10,2007,68255,PROVINCIA DE SOTO,SANTANDER,EL PLAY?N,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371688,,10,10,2007,5425,NORDESTE ANTIOQUE•O,ANTIOQUIA,MACEO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371689,,11,10,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371690,,11,10,2007,47189,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,CIêNAGA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371691,,11,10,2007,17541,EJE CAFETERO,CALDAS,PENSILVANIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371692,,11,10,2007,20238,SIERRA NEVADA DE SANTA MARTA,CESAR,EL COPEY,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371693,,12,10,2007,27205,VALLE DE SAN JUAN,CHOC?,CONDOTO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371694,,12,10,2007,27205,VALLE DE SAN JUAN,CHOC?,CONDOTO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371695,,13,10,2007,97001,AMAZONIA SUR-ORIENTAL,VAUPêS,MIT?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371696,,14,10,2007,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371697,,15,10,2007,18094,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,BELêN DE LOS ANDAQU?ES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371698,,15,10,2007,86571,MEDIO PUTUMAYO,PUTUMAYO,PUERTO GUZM?N,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371699,,16,10,2007,70708,SAN JORGE (CESAR),SUCRE,SAN MARCOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371700,,17,10,2007,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371701,,18,10,2007,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371702,,19,10,2007,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371703,,20,10,2007,19533,MACIZO COLOMBIANO,CAUCA,PIAMONTE,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371704,,20,10,2007,18029,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,ALBANIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371705,,22,10,2007,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371706,,23,10,2007,13473,MAGDALENA MEDIO,BOL?VAR,MORALES,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371707,,24,10,2007,5890,NORDESTE ANTIOQUE•O,ANTIOQUIA,YOLOMB?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371708,,25,10,2007,95200,ARIARI GUAYABERO,GUAVIARE,MIRAFLORES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371709,,27,10,2007,76109,ANDEN PACIFICO SUR,VALLE DEL CAUCA,BUENAVENTURA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371710,,28,10,2007,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371711,,30,10,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371712,,30,10,2007,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371713,,0,11,2007,11001,AREA METROPOLITANA DE BOGOTA,"BOGOT?, D.C.","BOGOT?, D.C.",Asalto,ND,Guerrilla,FARC,0,0,0,0,0,0,0,0,0,,,1,Publicado
371714,,1,11,2007,5756,ORIENTE ANTIOQUE•O,ANTIOQUIA,SONS?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371715,,1,11,2007,76563,SUR DEL VALLE,VALLE DEL CAUCA,PRADERA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371716,,1,11,2007,73624,SUR DEL TOLIMA,TOLIMA,ROVIRA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371717,,1,11,2007,17272,EJE CAFETERO,CALDAS,FILADELFIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371718,,1,11,2007,20517,SUR DE CESAR,CESAR,PAILITAS,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371719,,4,11,2007,68081,MAGDALENA MEDIO,SANTANDER,BARRANCABERMEJA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371720,,5,11,2007,70001,MORROSQUILLO Y SABANAS DE SUCRE,SUCRE,SINCELEJO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371721,,6,11,2007,76895,NORTE DEL VALLE,VALLE DEL CAUCA,ZARZAL,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371722,,6,11,2007,47980,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ZONA BANANERA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371723,,7,11,2007,54720,CATATUMBO,NORTE DE SANTANDER,SARDINATA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371724,,9,11,2007,5197,ORIENTE ANTIOQUE•O,ANTIOQUIA,COCORN?,Desconocida,ND,Agente del Estado,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371725,,11,11,2007,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371726,,11,11,2007,47692,SUR DE MAGDALENA,MAGDALENA,SAN SEBASTI?N DE BUENAVISTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371727,,12,11,2007,41006,SUR DEL HUILA,HUILA,ACEVEDO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371728,,15,11,2007,19809,ANDEN PACIFICO SUR,CAUCA,TIMBIQU?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371729,,15,11,2007,20517,SUR DE CESAR,CESAR,PAILITAS,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371730,,15,11,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371731,,15,11,2007,86001,MEDIO PUTUMAYO,PUTUMAYO,MOCOA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371732,,16,11,2007,5697,ORIENTE ANTIOQUE•O,ANTIOQUIA,EL SANTUARIO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371733,,17,11,2007,52490,ANDEN PACIFICO SUR,NARI•O,OLAYA HERRERA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371734,,18,11,2007,27361,VALLE DE SAN JUAN,CHOC?,ISTMINA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371735,,19,11,2007,13244,MONTES DE MARIA,BOL?VAR,EL CARMEN DE BOL?VAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371736,,19,11,2007,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371737,,22,11,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371738,,23,11,2007,81001,LLANOS ORIENTALES,ARAUCA,ARAUCA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371739,,24,11,2007,81065,SARARE,ARAUCA,ARAUQUITA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371740,,25,11,2007,27001,ATRATO,CHOC?,QUIBD?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371741,,25,11,2007,27001,ATRATO,CHOC?,QUIBD?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371742,,28,11,2007,76318,SUR DEL VALLE,VALLE DEL CAUCA,GUACAR?,Desconocida,ND,Otro ®Cu†l?,,0,0,0,0,0,0,0,0,0,,,1,Publicado
371743,,28,11,2007,25290,SUMAPAZ,CUNDINAMARCA,FUSAGASUG?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371744,,28,11,2007,52520,ANDEN PACIFICO SUR,NARI•O,FRANCISCO PIZARRO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371745,,28,11,2007,52520,ANDEN PACIFICO SUR,NARI•O,FRANCISCO PIZARRO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371746,,30,11,2007,47288,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,FUNDACI?N,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371747,,1,12,2007,73504,SUR DEL TOLIMA,TOLIMA,ORTEGA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371748,,1,12,2007,68081,MAGDALENA MEDIO,SANTANDER,BARRANCABERMEJA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371749,,1,12,2007,99001,ALTILLANURA,VICHADA,PUERTO CARRE•O,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371750,,1,12,2007,95200,ARIARI GUAYABERO,GUAVIARE,MIRAFLORES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371751,,3,12,2007,19050,PATIA,CAUCA,ARGELIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371752,,3,12,2007,19050,PATIA,CAUCA,ARGELIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371753,,4,12,2007,5172,URABA,ANTIOQUIA,CHIGOROD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371754,,4,12,2007,5172,URABA,ANTIOQUIA,CHIGOROD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371755,,7,12,2007,50006,PIEDEMONTE LLANERO,META,ACAC?AS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371756,,8,12,2007,17614,EJE CAFETERO,CALDAS,RIOSUCIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371757,,8,12,2007,13001,CANAL DEL DIQUE,BOL?VAR,CARTAGENA DE INDIAS,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371758,,8,12,2007,52835,ANDEN PACIFICO SUR,NARI•O,SAN ANDRêS DE TUMACO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371759,,8,12,2007,17614,EJE CAFETERO,CALDAS,RIOSUCIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371760,,8,12,2007,17614,EJE CAFETERO,CALDAS,RIOSUCIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371761,,9,12,2007,18785,AMAZONIA SUR-ORIENTAL,CAQUET?,SOLITA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371762,,10,12,2007,76828,CENTRO DEL VALLE,VALLE DEL CAUCA,TRUJILLO,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371763,,15,12,2007,68001,PROVINCIA DE SOTO,SANTANDER,BUCARAMANGA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371764,CR037016,15,12,2007,76147,NORTE DEL VALLE,VALLE DEL CAUCA,CARTAGO,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,1,,,1,Publicado
371765,,17,12,2007,95001,ARIARI GUAYABERO,GUAVIARE,SAN JOSê DEL GUAVIARE,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371766,,18,12,2007,95001,ARIARI GUAYABERO,GUAVIARE,SAN JOSê DEL GUAVIARE,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371767,,19,12,2007,44001,SIERRA NEVADA DE SANTA MARTA,LA GUAJIRA,RIOHACHA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371768,,20,12,2007,20517,SUR DE CESAR,CESAR,PAILITAS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371769,,21,12,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371771,,22,12,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371772,,22,12,2007,47555,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,PLATO,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371774,,24,12,2007,85001,PIEDEMONTE LLANERO,CASANARE,YOPAL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371775,,25,12,2007,54385,PROVINCIA DE RICAURTE,NORTE DE SANTANDER,LA ESPERANZA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371776,,25,12,2007,19256,NORTE DEL CAUCA,CAUCA,EL TAMBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371777,,25,12,2007,5790,BAJO CAUCA ANTIOQUE•O,ANTIOQUIA,TARAZ?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371778,,25,12,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371779,,25,12,2007,5038,NORTE DE ANTIOQUIA,ANTIOQUIA,ANGOSTURA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371780,,26,12,2007,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371781,,27,12,2007,76109,ANDEN PACIFICO SUR,VALLE DEL CAUCA,BUENAVENTURA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371782,,27,12,2007,68081,MAGDALENA MEDIO,SANTANDER,BARRANCABERMEJA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371783,,27,12,2007,99773,ALTILLANURA,VICHADA,CUMARIBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371784,,28,12,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371785,,28,12,2007,73624,SUR DEL TOLIMA,TOLIMA,ROVIRA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371786,,28,12,2007,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371787,,30,12,2007,27361,VALLE DE SAN JUAN,CHOC?,ISTMINA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371788,,31,12,2007,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371789,CR047600,0,0,2008,27000,,CHOC?,SIN INFORMACION,Asalto,ND,Guerrilla,FARC,0,0,0,0,0,0,1,0,0,,Infecci¢n ITS,1,Publicado
371791,,1,0,2008,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Retenci¢n,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,1,0,0,0,0,0,0,0,,,1,Publicado
371792,,1,1,2008,19050,PATIA,CAUCA,ARGELIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371794,,1,1,2008,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371795,,1,1,2008,68444,PROVINCIA DE SOTO,SANTANDER,MATANZA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371796,,1,1,2008,23079,ALTO SINU Y SAN JORGE,C?RDOBA,BUENAVISTA,Desconocida,ND,Grupo Posdesmovilizaci¢n,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
371797,,1,1,2008,13810,MAGDALENA MEDIO,BOL?VAR,TIQUISIO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371798,,1,1,2008,86757,BAJO PUTUMAYO,PUTUMAYO,SAN MIGUEL,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371799,,1,1,2008,73686,NORTE DEL TOLIMA,TOLIMA,SANTA ISABEL,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371801,,1,1,2008,76109,ANDEN PACIFICO SUR,VALLE DEL CAUCA,BUENAVENTURA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371802,,1,1,2008,13657,MONTES DE MARIA,BOL?VAR,SAN JUAN NEPOMUCENO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371803,,1,1,2008,5021,ORIENTE ANTIOQUE•O,ANTIOQUIA,ALEJANDR?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371805,,1,1,2008,52233,PATIA,NARI•O,CUMBITARA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371806,,1,1,2008,52678,OCCIDENTE DE NARI•O,NARI•O,SAMANIEGO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371807,,1,1,2008,52540,PATIA,NARI•O,POLICARPA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371811,,1,1,2008,27001,ATRATO,CHOC?,QUIBD?,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371812,,1,1,2008,23807,ALTO SINU Y SAN JORGE,C?RDOBA,TIERRALTA,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371813,,3,1,2008,54660,PROVINCIA DE RICAURTE,NORTE DE SANTANDER,SALAZAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371814,,6,1,2008,52250,ANDEN PACIFICO SUR,NARI•O,EL CHARCO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371815,,6,1,2008,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371816,,8,1,2008,5690,NORDESTE ANTIOQUE•O,ANTIOQUIA,SANTO DOMINGO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371817,,8,1,2008,76828,CENTRO DEL VALLE,VALLE DEL CAUCA,TRUJILLO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371818,,8,1,2008,76001,SUR DEL VALLE,VALLE DEL CAUCA,CALI,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371819,,10,1,2008,47980,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ZONA BANANERA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371820,,12,1,2008,52001,CENTRO DE NARI•O,NARI•O,PASTO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
371821,,12,1,2008,20001,SIERRA NEVADA DE SANTA MARTA,CESAR,VALLEDUPAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371822,,13,1,2008,76364,SUR DEL VALLE,VALLE DEL CAUCA,JAMUND?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
371823,,16,1,2008,27787,VALLE DE SAN JUAN,CHOC?,TAD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
