id,ano,dept,municipio,presuntoRes,desPresuntoRes,num
331862,1997,Antioquia,BELMIRA,Desconocido,No aplica,1
331863,1997,Norte de Santander,EL CARMEN,Guerrilla,No Identificada,1
331864,1997,Santander,CARCAS?,Guerrilla,No Identificada,1
331865,1997,Antioquia,BELMIRA,Desconocido,No aplica,1
331866,1997,Norte de Santander,CONVENCI?N,Guerrilla,No Identificada,1
331867,1997,Caldas,ANSERMA,Guerrilla,FARC,1
331868,1997,Norte de Santander,TEORAMA,Desconocido,No aplica,1
331869,1997,Norte de Santander,TEORAMA,Guerrilla,No Identificada,1
331870,1997,Norte de Santander,CONVENCI?N,Grupo Paramilitar,No Identificado,1
331871,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
331872,1997,Antioquia,BELMIRA,Guerrilla,FARC,1
331874,1997,Norte de Santander,TEORAMA,Guerrilla,No Identificada,1
331876,1997,Antioquia,BELMIRA,Guerrilla,FARC,1
331877,1997,Huila,PALESTINA,Guerrilla,FARC,1
331878,1997,Antioquia,BELMIRA,Guerrilla,FARC,1
331886,1997,Meta,PUERTO LLERAS,Guerrilla,FARC,4
331890,1997,Caquetá,MORELIA,Guerrilla,FARC,1
331891,1997,Norte de Santander,EL CARMEN,Guerrilla,No Identificada,1
331892,1997,Cesar,AGUACHICA,Grupo Paramilitar,No Identificado,1
331893,1997,Norte de Santander,CUCUTILLA,Guerrilla,ELN,1
331894,1997,Santander,SAN MIGUEL,Guerrilla,ELN,1
331895,1997,Antioquia,YAL?,Guerrilla,ELN,2
331897,1997,Bolívar,MAR?A LA BAJA,Guerrilla,Disidencia EPL,1
331898,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331899,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
331900,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
331901,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331902,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
331903,1997,Antioquia,VALDIVIA,Desconocido,No aplica,1
331904,1997,Antioquia,YARUMAL,Guerrilla,No Identificada,1
331905,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331906,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
331907,1997,Cesar,LA GLORIA,Guerrilla,No Identificada,1
331908,1997,Antioquia,VALDIVIA,Grupo Paramilitar,No Identificado,1
331909,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
331910,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331911,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331912,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331913,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331914,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331915,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331917,1997,Cesar,CHIRIGUAN?,Guerrilla,ELN,1
331918,1997,Arauca,Arauca,Guerrilla,ELN,1
331919,1997,Arauca,Arauca,Guerrilla,ELN,1
331921,1997,La Guajira,RIOHACHA,Guerrilla,Disidencia EPL,1
331922,1997,Antioquia,YOND?,Desconocido,No aplica,1
331924,1997,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
331925,1997,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
331926,1997,Magdalena,EL BANCO,Grupo Paramilitar,No Identificado,1
331927,1997,Sucre,MAJAGUAL,Guerrilla,No Identificada,1
331928,1997,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
331929,1997,Antioquia,MACEO,Guerrilla,No Identificada,1
331930,1997,Caquetá,FLORENCIA,Desconocido,No aplica,1
331931,1997,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,No Identificada,1
331932,1997,Cesar,AGUACHICA,Guerrilla,ELN,1
331933,1997,Antioquia,SANTA F� DE Antioquia,Guerrilla,FARC,1
331935,1997,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
331936,1997,Antioquia,ITUANGO,Grupo Paramilitar,No Identificado,1
331937,1997,Antioquia,TURBO,Guerrilla,FARC,1
331940,1997,Bolívar,MORALES,Guerrilla,No Identificada,1
331941,1997,Bolívar,MORALES,Guerrilla,No Identificada,1
331942,1997,Antioquia,MEDELL?N,Desconocido,No aplica,1
331943,1997,Norte de Santander,C?CUTA,Guerrilla,FARC,1
331944,1997,Valle del Cauca,CALI,Guerrilla,FARC,1
331945,1997,Sucre,GUARANDA,Desconocido,No aplica,1
331946,1997,Nariño,PUPIALES,Desconocido,No aplica,1
331947,1997,Antioquia,SONS?N,Guerrilla,No Identificada,1
331948,1997,Cesar,AGUST?N CODAZZI,Guerrilla,FARC,2
331951,1997,Santander,PUERTO WILCHES,Guerrilla,No Identificada,1
331953,1997,Antioquia,MEDELL?N,Guerrilla,FARC,1
331954,1997,Santander,PUERTO WILCHES,Guerrilla,FARC,1
331955,1997,Cesar,R?O DE ORO,Desconocido,No aplica,1
331956,1997,Casanare,HATO COROZAL,Desconocido,No aplica,1
331958,1997,Antioquia,MUTAT?,Guerrilla,FARC,1
331959,1997,Meta,BARRANCA DE UP?A,Guerrilla,FARC,1
331960,1997,Bolívar,MONTECRISTO,Guerrilla,No Identificada,1
331961,1997,Sucre,GUARANDA,Desconocido,No aplica,1
331962,1997,Antioquia,EL SANTUARIO,Guerrilla,ELN,1
331963,1997,Norte de Santander,VILLA DEL ROSARIO,Guerrilla,ELN,1
331965,1997,Magdalena,SANTA MARTA,Desconocido,No aplica,1
331967,1997,Valle del Cauca,CALI,Guerrilla,ELN,1
331968,1997,Bolívar,SANTA ROSA,Guerrilla,ELN,1
331969,1997,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
331970,1997,Santander,PUERTO WILCHES,Guerrilla,No Identificada,1
331971,1997,Bolívar,ACH?,Guerrilla,ELN,1
331973,1997,Sucre,GUARANDA,Guerrilla,Disidencia EPL,1
331974,1997,Antioquia,RIONEGRO,Desconocido,No aplica,1
331978,1997,Cesar,LA JAGUA DE IBIRICO,Guerrilla,No Identificada,1
331979,1997,Norte de Santander,EL CARMEN,Guerrilla,No Identificada,1
331980,1997,Norte de Santander,EL CARMEN,Guerrilla,No Identificada,1
331981,1997,Caquetá,SAN JOS� DEL FRAGUA,Desconocido,No aplica,1
331982,1997,Antioquia,BETANIA,Guerrilla,ERG,1
331983,1997,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
331984,1997,Meta,GUAMAL,Guerrilla,FARC,1
331986,1997,Meta,GUAMAL,Guerrilla,FARC,1
331987,1997,Huila,GARZ?N,Guerrilla,FARC,1
331988,1997,SIN INFORMACION,SIN INFORMACION,Guerrilla,ELN,1
331989,1997,Antioquia,DABEIBA,Grupo Paramilitar,No Identificado,1
331991,1997,Bolívar,SAN PABLO,Guerrilla,ELN,1
331993,1997,Antioquia,MEDELL?N,Guerrilla,FARC,1
331994,1997,Caquetá,SAN JOS� DEL FRAGUA,Desconocido,No aplica,1
331995,1997,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,FARC,1
331996,1997,Santander,MATANZA,Guerrilla,Disidencia EPL,1
331997,1997,Chocó,BAH?A SOLANO,Guerrilla,FARC,1
331998,1997,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
331999,1997,Cundinamarca,GUACHET?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
332000,1997,Antioquia,MEDELL?N,Guerrilla,ELN,1
332001,1997,Meta,LA MACARENA,Desconocido,No aplica,1
332002,1997,Antioquia,MEDELL?N,Desconocido,No aplica,1
332004,1997,Norte de Santander,TIB?,Desconocido,No aplica,1
332005,1997,Caquetá,PUERTO RICO,Guerrilla,FARC,1
332006,1997,Caquetá,FLORENCIA,Guerrilla,FARC,1
332007,1997,Caquetá,FLORENCIA,Guerrilla,FARC,1
332008,1997,Antioquia,APARTAD?,Guerrilla,FARC,3
332013,1997,"Bogotá D.C.","Bogotá D.C.",Desconocido,No aplica,1
332014,1997,"Bogotá D.C.","Bogotá D.C.",Guerrilla,ELN,2
332017,1997,Arauca,TAME,Guerrilla,FARC,1
332018,1997,Cundinamarca,SILVANIA,Guerrilla,No Identificada,1
332019,1997,Valle del Cauca,CALI,Guerrilla,FARC,1
332020,1997,La Guajira,VILLANUEVA,Desconocido,No aplica,1
332021,1997,Cesar,LA GLORIA,Guerrilla,No Identificada,1
332022,1997,La Guajira,RIOHACHA,Guerrilla,Disidencia EPL,1
332023,1997,Santander,CIMITARRA,Guerrilla,FARC,1
332024,1997,Cesar,R?O DE ORO,Guerrilla,No Identificada,1
332025,1997,Cesar,R?O DE ORO,Guerrilla,No Identificada,1
332026,1997,Meta,MAPIRIP?N,Guerrilla,FARC,1
332027,1997,Cesar,R?O DE ORO,Guerrilla,No Identificada,1
332028,1997,Huila,PITALITO,Guerrilla,No Identificada,1
332029,1997,Cesar,R?O DE ORO,Guerrilla,No Identificada,1
332030,1997,Arauca,ARAUQUITA,Desconocido,No aplica,1
332031,1997,Cesar,LA PAZ,Guerrilla,No Identificada,1
332032,1997,Antioquia,SAN RAFAEL,Guerrilla,No Identificada,1
332033,1997,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
332034,1997,Cesar,LA GLORIA,Guerrilla,ELN,1
332035,1997,Cesar,LA GLORIA,Guerrilla,ELN,1
332036,1997,Cesar,LA GLORIA,Guerrilla,ELN,1
332040,1997,Antioquia,ZARAGOZA,Guerrilla,ELN,1
332041,1997,Antioquia,LA CEJA,Desconocido,No aplica,1
332042,1997,Antioquia,GRANADA,Guerrilla,FARC,1
332044,1997,Santander,MOGOTES,Guerrilla,ELN,1
332045,1997,Antioquia,GRANADA,Guerrilla,FARC,1
332046,1997,Antioquia,GRANADA,Guerrilla,FARC,1
332047,1997,Caquetá,FLORENCIA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
332049,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
332050,1997,Cauca,LA VEGA,Guerrilla,No Identificada,1
332051,1997,Cesar,CHIRIGUAN?,Guerrilla,FARC,1
332052,1997,Antioquia,MEDELL?N,Guerrilla,FARC,1
332053,1997,Bolívar,ACH?,Guerrilla,ELN,1
332055,1997,Antioquia,SAN FRANCISCO,Guerrilla,FARC,1
332056,1997,Antioquia,SAN LUIS,Guerrilla,FARC,1
332057,1997,Antioquia,MEDELL?N,Guerrilla,FARC,1
332058,1997,Antioquia,MEDELL?N,Guerrilla,ELN,1
332059,1997,Cesar,BECERRIL,Guerrilla,FARC,1
332061,1997,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
332064,1997,Meta,ACAC?AS,Guerrilla,FARC,1
332065,1997,Bolívar,ACH?,Guerrilla,No Identificada,1
332066,1997,Bolívar,ACH?,Desconocido,No aplica,1
332067,1997,Bolívar,ACH?,Guerrilla,No Identificada,1
332068,1997,Bolívar,ACH?,Guerrilla,FARC,1
332069,1997,Sucre,GUARANDA,Guerrilla,FARC,1
332070,1997,Sucre,GUARANDA,Guerrilla,Disidencia EPL,1
332071,1997,Sucre,GUARANDA,Guerrilla,Disidencia EPL,1
332072,1997,Sucre,GUARANDA,Guerrilla,FARC,1
332073,1997,Bolívar,ACH?,Guerrilla,FARC,1
332075,1997,Sucre,GUARANDA,Guerrilla,FARC,1
332076,1997,Sucre,GUARANDA,Guerrilla,Disidencia EPL,1
332077,1997,Sucre,GUARANDA,Guerrilla,Disidencia EPL,1
332079,1997,Sucre,GUARANDA,Guerrilla,FARC,1
332080,1997,Sucre,GUARANDA,Guerrilla,FARC,1
332081,1997,Sucre,GUARANDA,Guerrilla,FARC,1
332082,1997,Nariño,PASTO,Guerrilla,No Identificada,1
332083,1997,Putumayo,SANTIAGO,Guerrilla,FARC,1
332084,1997,Santander,PIEDECUESTA,Guerrilla,ELN,1
332085,1997,Santander,BUCARAMANGA,Guerrilla,ELN,1
332087,1997,Magdalena,SANTA MARTA,Desconocido,No aplica,1
332088,1997,Antioquia,CAMPAMENTO,Grupo Armado No Identificado,No aplica,1
332089,1997,Caquetá,CARTAGENA DEL CHAIR?,Guerrilla,FARC,1
332090,1997,Norte de Santander,C?CUTA,Desconocido,No aplica,1
332091,1997,Bolívar,EL CARMEN DE Bolívar,Guerrilla,No Identificada,1
332092,1997,Antioquia,RETIRO,Guerrilla,FARC,1
332093,1997,Sucre,COROZAL,Guerrilla,No Identificada,1
332094,1997,Antioquia,MEDELL?N,Desconocido,No aplica,1
332095,1997,Antioquia,ARGELIA,Desconocido,No aplica,1
332097,1997,Norte de Santander,HACAR?,Guerrilla,No Identificada,1
332098,1997,Cesar,CURUMAN?,Guerrilla,ELN,1
332099,1997,Cesar,AGUACHICA,Guerrilla,No Identificada,1
332100,1997,Cundinamarca,FUNZA,Desconocido,No aplica,1
332101,1997,Putumayo,PUERTO AS?S,Desconocido,No aplica,1
332102,1997,Antioquia,JARD?N,Guerrilla,No Identificada,1
332103,1997,Antioquia,CARACOL?,Desconocido,No aplica,1
332104,1997,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
332105,1997,Cesar,LA PAZ,Guerrilla,No Identificada,1
332106,1997,Norte de Santander,OCA�A,Guerrilla,ELN,1
332107,1997,Norte de Santander,TIB?,Guerrilla,ELN,1
332108,1997,Cesar,CHIRIGUAN?,Guerrilla,FARC,1
332109,1997,Antioquia,ARGELIA,Guerrilla,No Identificada,1
332110,1997,Magdalena,EL RET�N,Grupo Paramilitar,No Identificado,1
332111,1998,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
332112,1998,Meta,VISTAHERMOSA,Guerrilla,FARC,1
332113,1998,Nariño,RICAURTE,Desconocido,No aplica,1
332114,1998,Norte de Santander,HACAR?,Guerrilla,FARC,1
332115,1998,Antioquia,MUTAT?,Desconocido,No aplica,1
332116,1998,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
332117,1998,Huila,PITALITO,Guerrilla,FARC,1
332118,1998,Norte de Santander,OCA�A,Guerrilla,No Identificada,1
332119,1998,Risaralda,LA VIRGINIA,Desconocido,No aplica,1
332120,1998,Nariño,RICAURTE,Guerrilla,No Identificada,1
332121,1998,Risaralda,LA VIRGINIA,Guerrilla,FARC,1
332122,1998,Risaralda,PUEBLO RICO,Guerrilla,No Identificada,1
332123,1998,Cauca,BALBOA,Desconocido,No aplica,1
332124,1998,Bolívar,MAGANGU�,Guerrilla,No Identificada,1
332125,1998,Nariño,PASTO,Desconocido,No aplica,1
332126,1998,Norte de Santander,?BREGO,Grupo Paramilitar,No Identificado,1
332127,1998,Valle del Cauca,BUGALAGRANDE,Guerrilla,FARC,1
332128,1998,Vaupés,MIT?,Desconocido,No aplica,1
332129,1998,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
332130,1998,Antioquia,DABEIBA,Desconocido,No aplica,1
332131,1998,Antioquia,BURITIC?,Grupo Paramilitar,No Identificado,1
332132,1998,Cauca,PAT?A,Desconocido,No aplica,1
332133,1998,Meta,VISTAHERMOSA,Guerrilla,FARC,1
332134,1998,Norte de Santander,OCA�A,Guerrilla,No Identificada,1
332135,1998,Putumayo,ORITO,Guerrilla,FARC,1
332136,1998,Norte de Santander,OCA�A,Guerrilla,ELN,1
332137,1998,Antioquia,ARGELIA,Guerrilla,No Identificada,1
332138,1998,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
332139,1998,Antioquia,SAN FRANCISCO,Desconocido,No aplica,1
332140,1998,Antioquia,ARGELIA,Guerrilla,No Identificada,1
332141,1998,Antioquia,YARUMAL,Desconocido,No aplica,1
332142,1998,Antioquia,BETULIA,Guerrilla,No Identificada,1
332143,1998,Antioquia,SAN CARLOS,Grupo Paramilitar,No Identificado,1
332144,1998,Antioquia,SAN CARLOS,Grupo Paramilitar,No Identificado,1
332145,1998,Antioquia,MACEO,Grupo Paramilitar,No Identificado,1
332146,1998,Cesar,CURUMAN?,Guerrilla,ELN,1
332147,1998,Antioquia,AMALFI,Guerrilla,No Identificada,1
332148,1998,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
332149,1998,Antioquia,JERIC?,Desconocido,No aplica,1
332150,1998,Antioquia,MACEO,Grupo Paramilitar,No Identificado,1
332151,1998,Guaviare,SAN JOS� DEL Guaviare,Guerrilla,No Identificada,1
332152,1998,Antioquia,MACEO,Grupo Paramilitar,No Identificado,1
332153,1998,Antioquia,BURITIC?,Grupo Paramilitar,No Identificado,1
332154,1998,Antioquia,BURITIC?,Grupo Paramilitar,No Identificado,1
332155,1998,Antioquia,BURITIC?,Grupo Paramilitar,No Identificado,1
332156,1998,Putumayo,PUERTO GUZM?N,Guerrilla,FARC,1
332157,1998,Valle del Cauca,SEVILLA,Desconocido,No aplica,1
332158,1998,Boyacá,SOGAMOSO,Guerrilla,ELN,1
332159,1998,Antioquia,MACEO,Guerrilla,No Identificada,1
332160,1998,Caquetá,LA MONTA�ITA,Guerrilla,No Identificada,1
332161,1998,Caquetá,LA MONTA�ITA,Desconocido,No aplica,1
332162,1998,Antioquia,BETANIA,Desconocido,No aplica,1
332165,1998,Antioquia,SAN RAFAEL,Guerrilla,ELN,1
332166,1998,Antioquia,ANDES,Guerrilla,ELN,1
332170,1998,Casanare,CH?MEZA,Guerrilla,No Identificada,1
332171,1998,Antioquia,SAN RAFAEL,Guerrilla,FARC,1
332172,1998,Casanare,CH?MEZA,Guerrilla,No Identificada,1
332173,1998,Casanare,CH?MEZA,Guerrilla,No Identificada,1
332174,1998,Cesar,VALLEDUPAR,Guerrilla,ELN,1
332175,1998,Antioquia,DABEIBA,Grupo Paramilitar,No Identificado,1
332177,1998,Antioquia,COCORN?,Agente del Estado,No Identificado,1
332178,1998,Norte de Santander,OCA�A,Guerrilla,No Identificada,1
332179,1998,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
332180,1998,Valle del Cauca,CALI,Guerrilla,ELN,1
332182,1998,Valle del Cauca,YUMBO,Grupo Armado No Identificado,No aplica,1
332186,1998,Santander,PIEDECUESTA,Guerrilla,ELN,1
332187,1998,Cundinamarca,LA CALERA,Guerrilla,FARC,1
332188,1998,Arauca,Arauca,Guerrilla,ELN,1
332189,1998,Arauca,Arauca,Guerrilla,ELN,1
332190,1998,Boyacá,CHIQUINQUIR?,Guerrilla,FARC,1
332191,1998,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
332193,1998,Cesar,LA JAGUA DE IBIRICO,Guerrilla,ELN,1
332199,1998,Cesar,CURUMAN?,Guerrilla,FARC,1
332200,1998,Cesar,CURUMAN?,Guerrilla,FARC,1
332201,1998,Sucre,LOS PALMITOS,Desconocido,No aplica,1
332203,1998,Tolima,RIOBLANCO,Guerrilla,FARC,1
332204,1998,Tolima,RIOBLANCO,Guerrilla,FARC,1
332205,1998,Valle del Cauca,CALI,Guerrilla,ELN,1
332206,1998,Valle del Cauca,CALI,Guerrilla,ELN,1
332208,1998,Caquetá,EL PAUJ?L,Guerrilla,FARC,1
332209,1998,Caquetá,EL PAUJ?L,Guerrilla,FARC,1
332210,1998,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
332211,1998,Antioquia,Caldas,Guerrilla,No Identificada,1
332212,1998,Cesar,AGUACHICA,Guerrilla,No Identificada,1
332213,1998,Antioquia,COCORN?,Guerrilla,No Identificada,1
332215,1998,Antioquia,GUARNE,Guerrilla,ELN,1
332216,1998,Bolívar,MONTECRISTO,Desconocido,No aplica,1
332217,1998,Cesar,PELAYA,Guerrilla,ELN,1
332218,1998,Valle del Cauca,YUMBO,Guerrilla,FARC,1
332219,1998,Putumayo,PUERTO AS?S,Guerrilla,No Identificada,1
332220,1998,Guaviare,SAN JOS� DEL Guaviare,Desconocido,No aplica,1
332221,1998,Antioquia,PE�OL,Guerrilla,FARC,1
332223,1998,Bolívar,CARTAGENA DE INDIAS,Guerrilla,FARC,1
332224,1998,Cesar,PELAYA,Guerrilla,FARC,1
332225,1998,Antioquia,SONS?N,Guerrilla,No Identificada,1
332226,1998,Bolívar,CANTAGALLO,Guerrilla,FARC,1
332227,1998,Valle del Cauca,RIOFR?O,Desconocido,No aplica,1
332228,1998,Norte de Santander,CHIN?COTA,Guerrilla,ELN,1
332229,1998,Bolívar,SANTA ROSA DEL SUR,Desconocido,No aplica,1
332230,1998,Norte de Santander,CHIN?COTA,Guerrilla,ELN,1
332231,1998,Valle del Cauca,FLORIDA,Guerrilla,ELN,1
332232,1998,Chocó,UNGU?A,Grupo Paramilitar,No Identificado,1
332238,1998,Antioquia,PE�OL,Guerrilla,ELN,1
332239,1998,Cundinamarca,LA CALERA,Guerrilla,FARC,1
332240,1998,Meta,VILLAVICENCIO,Guerrilla,FARC,1
332241,1998,Putumayo,VALLE DEL GUAMUEZ,Guerrilla,FARC,1
332242,1998,Antioquia,MURIND?,Guerrilla,FARC,1
332243,1998,Tolima,CHAPARRAL,Guerrilla,FARC,1
332244,1998,Meta,GRANADA,Guerrilla,FARC,1
332245,1998,Nariño,PASTO,Guerrilla,ELN,1
332246,1998,Santander,FLORIDABLANCA,Guerrilla,Disidencia EPL,1
332247,1998,"Bogotá D.C.","Bogotá D.C.",Agente del Estado,Polic�a Nacional,1
332252,1998,Huila,ALGECIRAS,Guerrilla,FARC,1
332254,1998,Cundinamarca,PARATEBUENO,Desconocido,No aplica,1
332256,1998,Casanare,YOPAL,Guerrilla,ELN,1
332257,1998,Meta,CUMARAL,Desconocido,No aplica,1
332258,1998,Antioquia,SANTA ROSA DE OSOS,Guerrilla,FARC,1
332260,1998,Meta,VILLAVICENCIO,Guerrilla,FARC,1
332263,1998,Antioquia,YARUMAL,Guerrilla,ELN,1
332264,1998,Guaviare,MIRAFLORES,Desconocido,No aplica,1
332265,1998,Antioquia,BETANIA,Guerrilla,ELN,1
332266,1998,Arauca,PUERTO ROND?N,Guerrilla,FARC,1
332267,1998,Santander,BARRANCABERMEJA,Guerrilla,ELN,1
332268,1998,La Guajira,VILLANUEVA,Guerrilla,Disidencia EPL,1
332269,1998,Antioquia,SANTA ROSA DE OSOS,Desconocido,No aplica,1
332270,1998,Nariño,LEIVA,Guerrilla,No Identificada,1
332271,1998,Norte de Santander,?BREGO,Guerrilla,FARC,1
332273,1998,Antioquia,MUTAT?,Guerrilla,FARC,1
332274,1998,Nariño,LEIVA,Guerrilla,No Identificada,1
332276,1998,Nariño,LEIVA,Guerrilla,No Identificada,1
332277,1998,Norte de Santander,SARDINATA,Guerrilla,Disidencia EPL,1
332278,1998,Cesar,VALLEDUPAR,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
332280,1998,Bolívar,PINILLOS,Guerrilla,Disidencia ELN,2
332282,1998,Bolívar,R?O VIEJO,Guerrilla,No Identificada,1
332284,1998,Antioquia,SANTA ROSA DE OSOS,Guerrilla,FARC,1
332285,1998,Magdalena,SANTA MARTA,Guerrilla,Disidencia EPL,1
332286,1998,Vichada,LA PRIMAVERA,Guerrilla,Disidencia EPL,1
332287,1998,Nariño,PASTO,Guerrilla,ELN,1
332288,1998,Vichada,LA PRIMAVERA,Guerrilla,ELN,1
332289,1998,Vichada,LA PRIMAVERA,Guerrilla,ELN,1
332290,1998,Vichada,LA PRIMAVERA,Guerrilla,ELN,1
332291,1998,Vichada,LA PRIMAVERA,Guerrilla,ELN,1
332292,1998,Vichada,LA PRIMAVERA,Guerrilla,ELN,1
332294,1998,Vichada,LA PRIMAVERA,Guerrilla,ELN,1
332295,1998,Sucre,SAN PEDRO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
332296,1998,Bolívar,PINILLOS,Guerrilla,Disidencia ELN,1
332297,1998,Bolívar,ARENAL,Guerrilla,No Identificada,1
332298,1998,Antioquia,GRANADA,Guerrilla,ELN,1
332299,1998,Tolima,CHAPARRAL,Desconocido,No aplica,1
332300,1998,Norte de Santander,SAN CALIXTO,Guerrilla,No Identificada,1
332301,1998,Tolima,ALVARADO,Guerrilla,FARC,1
332302,1998,Antioquia,COCORN?,Guerrilla,ELN,1
332303,1998,Cesar,CHIRIGUAN?,Guerrilla,FARC,1
332304,1998,Bolívar,MAR?A LA BAJA,Guerrilla,FARC,1
332305,1998,Bolívar,MAGANGU�,Guerrilla,FARC,1
332306,1998,Magdalena,EL BANCO,Guerrilla,No Identificada,1
332307,1998,Meta,GRANADA,Desconocido,No aplica,1
332308,1998,Bolívar,MAGANGU�,Guerrilla,FARC,1
332309,1998,Meta,SAN JUANITO,Guerrilla,FARC,1
332310,1998,Antioquia,NECH?,Desconocido,No aplica,1
332312,1998,Antioquia,MACEO,Guerrilla,No Identificada,1
332313,1998,Antioquia,BELLO,Guerrilla,ELN,1
332315,1998,Antioquia,MEDELL?N,Guerrilla,ELN,1
332316,1998,Antioquia,MEDELL?N,Guerrilla,FARC,1
332318,1998,Casanare,YOPAL,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
332319,1998,Antioquia,APARTAD?,Desconocido,No aplica,1
332320,1998,Antioquia,COCORN?,Guerrilla,ELN,1
332322,1998,Huila,ACEVEDO,Guerrilla,FARC,1
332323,1998,Valle del Cauca,TULU?,Guerrilla,ELN,1
332324,1998,Cundinamarca,FUSAGASUG?,Desconocido,No aplica,1
332325,1998,Atlántico,BARRANQUILLA,Guerrilla,ELN,1
332327,1998,Bolívar,MAR?A LA BAJA,Guerrilla,FARC,1
332329,1998,Huila,GARZ?N,Guerrilla,FARC,1
332331,1998,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
332332,1998,Cesar,VALLEDUPAR,Grupo Armado No Identificado,No aplica,1
332333,1998,Antioquia,MARINILLA,Guerrilla,ELN,1
332336,1998,Antioquia,MUTAT?,Guerrilla,No Identificada,1
332337,1998,Arauca,Arauca,Guerrilla,No Identificada,1
332340,1998,Antioquia,SALGAR,Guerrilla,FARC,1
332342,1998,Antioquia,ARGELIA,Guerrilla,No Identificada,1
332343,1998,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
332344,1998,Bolívar,MORALES,Guerrilla,ELN,1
332345,1998,Antioquia,FRONTINO,Guerrilla,FARC,1
332346,1998,Bolívar,SAN JUAN NEPOMUCENO,Guerrilla,FARC,1
332347,1998,Antioquia,EL CARMEN DE VIBORAL,Desconocido,No aplica,1
332348,1998,Antioquia,COPACABANA,Guerrilla,FARC,1
332349,1998,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
332350,1998,Antioquia,SAN CARLOS,Guerrilla,No Identificada,1
332352,1998,Antioquia,SAN CARLOS,Guerrilla,ELN,1
332353,1998,Tolima,VENADILLO,Guerrilla,FARC,4
332354,1998,Tolima,IBAGU�,Guerrilla,ELN,1
332356,1998,Meta,VISTAHERMOSA,Guerrilla,No Identificada,1
332357,1998,Antioquia,SANTO DOMINGO,Guerrilla,No Identificada,1
332358,1998,Bolívar,SAN FERNANDO,Guerrilla,No Identificada,1
332360,1998,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
332361,1998,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
332362,1998,Caquetá,SAN VICENTE DEL CAGU?N,Guerrilla,FARC,1
332363,1998,Risaralda,PEREIRA,Guerrilla,No Identificada,1
332364,1998,Valle del Cauca,BUENAVENTURA,Desconocido,No aplica,1
332365,1998,Antioquia,CARACOL?,Grupo Paramilitar,No Identificado,1
332366,1998,Santander,EL PLAY?N,Guerrilla,Disidencia EPL,1
332368,1998,Antioquia,SAN PEDRO DE LOS MILAGROS,Grupo Armado No Identificado,No aplica,1
332369,1998,Cesar,CURUMAN?,Guerrilla,ELN,1
332371,1998,Bolívar,SANTA ROSA,Desconocido,No aplica,1
332372,1998,Antioquia,MEDELL?N,Guerrilla,ELN,1
